BusinessYear,StateCode,IssuerId,SourceName,VersionNum,ImportDate,IssuerId2,FederalTIN,RateEffectiveDate,RateExpirationDate,PlanId,RatingAreaId,Tobacco,Age,IndividualRate,IndividualTobaccoRate,Couple,PrimarySubscriberAndOneDependent,PrimarySubscriberAndTwoDependents,PrimarySubscriberAndThreeOrMoreDependents,CoupleAndOneDependent,CoupleAndTwoDependents,CoupleAndThreeOrMoreDependents,RowNumber
2014,AZ,30045,HIOS,5,3/19/2014 7:06,30045,86-0274899,1/1/2014,12/31/2014,30045AZ0010012,Rating Area 5,No Preference,22,51.16,,,,,,,,,4938
2014,AZ,30045,HIOS,5,3/19/2014 7:06,30045,86-0274899,1/1/2014,12/31/2014,30045AZ0010012,Rating Area 5,No Preference,23,51.16,,,,,,,,,4939
2014,AZ,30045,HIOS,5,3/19/2014 7:06,30045,86-0274899,1/1/2014,12/31/2014,30045AZ0010012,Rating Area 5,No Preference,24,51.16,,,,,,,,,4940
2014,AZ,30045,HIOS,5,3/19/2014 7:06,30045,86-0274899,1/1/2014,12/31/2014,30045AZ0010012,Rating Area 5,No Preference,25,51.16,,,,,,,,,4941
2014,AZ,30045,HIOS,5,3/19/2014 7:06,30045,86-0274899,1/1/2014,12/31/2014,30045AZ0010012,Rating Area 5,No Preference,26,51.16,,,,,,,,,4942
2014,AZ,30045,HIOS,5,3/19/2014 7:06,30045,86-0274899,1/1/2014,12/31/2014,30045AZ0010012,Rating Area 5,No Preference,27,51.16,,,,,,,,,4943
2014,AZ,30045,HIOS,5,3/19/2014 7:06,30045,86-0274899,1/1/2014,12/31/2014,30045AZ0010012,Rating Area 5,No Preference,28,51.16,,,,,,,,,4944
2014,AZ,30045,HIOS,5,3/19/2014 7:06,30045,86-0274899,1/1/2014,12/31/2014,30045AZ0010012,Rating Area 5,No Preference,29,51.16,,,,,,,,,4945
2014,AZ,30045,HIOS,5,3/19/2014 7:06,30045,86-0274899,1/1/2014,12/31/2014,30045AZ0010012,Rating Area 5,No Preference,30,51.16,,,,,,,,,4946
2014,AZ,30045,HIOS,5,3/19/2014 7:06,30045,86-0274899,1/1/2014,12/31/2014,30045AZ0010012,Rating Area 5,No Preference,31,51.16,,,,,,,,,4947
2014,AZ,30045,HIOS,5,3/19/2014 7:06,30045,86-0274899,1/1/2014,12/31/2014,30045AZ0010012,Rating Area 5,No Preference,32,51.16,,,,,,,,,4948
2014,AZ,30045,HIOS,5,3/19/2014 7:06,30045,86-0274899,1/1/2014,12/31/2014,30045AZ0010012,Rating Area 5,No Preference,33,51.16,,,,,,,,,4949
2014,AZ,30045,HIOS,5,3/19/2014 7:06,30045,86-0274899,1/1/2014,12/31/2014,30045AZ0010012,Rating Area 5,No Preference,34,51.16,,,,,,,,,4950
2014,AZ,30045,HIOS,5,3/19/2014 7:06,30045,86-0274899,1/1/2014,12/31/2014,30045AZ0010012,Rating Area 5,No Preference,35,64.6,,,,,,,,,4951
2014,AZ,30045,HIOS,5,3/19/2014 7:06,30045,86-0274899,1/1/2014,12/31/2014,30045AZ0010012,Rating Area 5,No Preference,36,64.6,,,,,,,,,4952
2014,AZ,30045,HIOS,5,3/19/2014 7:06,30045,86-0274899,1/1/2014,12/31/2014,30045AZ0010012,Rating Area 5,No Preference,37,64.6,,,,,,,,,4953
2014,AZ,30045,HIOS,5,3/19/2014 7:06,30045,86-0274899,1/1/2014,12/31/2014,30045AZ0010012,Rating Area 5,No Preference,38,64.6,,,,,,,,,4954
2014,AZ,30045,HIOS,5,3/19/2014 7:06,30045,86-0274899,1/1/2014,12/31/2014,30045AZ0010012,Rating Area 5,No Preference,39,64.6,,,,,,,,,4955
2014,AZ,30045,HIOS,5,3/19/2014 7:06,30045,86-0274899,1/1/2014,12/31/2014,30045AZ0010012,Rating Area 5,No Preference,40,64.6,,,,,,,,,4956
2014,AZ,30045,HIOS,5,3/19/2014 7:06,30045,86-0274899,1/1/2014,12/31/2014,30045AZ0010012,Rating Area 5,No Preference,41,64.6,,,,,,,,,4957
2014,AZ,30045,HIOS,5,3/19/2014 7:06,30045,86-0274899,1/1/2014,12/31/2014,30045AZ0010012,Rating Area 5,No Preference,42,64.6,,,,,,,,,4958
2014,AZ,30045,HIOS,5,3/19/2014 7:06,30045,86-0274899,1/1/2014,12/31/2014,30045AZ0010012,Rating Area 5,No Preference,43,64.6,,,,,,,,,4959
2014,AZ,30045,HIOS,5,3/19/2014 7:06,30045,86-0274899,1/1/2014,12/31/2014,30045AZ0010012,Rating Area 5,No Preference,44,64.6,,,,,,,,,4960
2014,AZ,30045,HIOS,5,3/19/2014 7:06,30045,86-0274899,1/1/2014,12/31/2014,30045AZ0010012,Rating Area 5,No Preference,45,64.6,,,,,,,,,4961
2014,AZ,30045,HIOS,5,3/19/2014 7:06,30045,86-0274899,1/1/2014,12/31/2014,30045AZ0010012,Rating Area 5,No Preference,46,64.6,,,,,,,,,4962
2014,AZ,30045,HIOS,5,3/19/2014 7:06,30045,86-0274899,1/1/2014,12/31/2014,30045AZ0010012,Rating Area 5,No Preference,47,64.6,,,,,,,,,4963
2014,AZ,30045,HIOS,5,3/19/2014 7:06,30045,86-0274899,1/1/2014,12/31/2014,30045AZ0010012,Rating Area 5,No Preference,48,64.6,,,,,,,,,4964
2014,AZ,30045,HIOS,5,3/19/2014 7:06,30045,86-0274899,1/1/2014,12/31/2014,30045AZ0010012,Rating Area 5,No Preference,49,64.6,,,,,,,,,4965
2014,AZ,30045,HIOS,5,3/19/2014 7:06,30045,86-0274899,1/1/2014,12/31/2014,30045AZ0010012,Rating Area 5,No Preference,50,72.36,,,,,,,,,4966
2014,AZ,30045,HIOS,5,3/19/2014 7:06,30045,86-0274899,1/1/2014,12/31/2014,30045AZ0010012,Rating Area 5,No Preference,51,72.36,,,,,,,,,4967
2014,AZ,30045,HIOS,5,3/19/2014 7:06,30045,86-0274899,1/1/2014,12/31/2014,30045AZ0010012,Rating Area 5,No Preference,52,72.36,,,,,,,,,4968
2014,AZ,30045,HIOS,5,3/19/2014 7:06,30045,86-0274899,1/1/2014,12/31/2014,30045AZ0010012,Rating Area 5,No Preference,53,72.36,,,,,,,,,4969
2014,AZ,30045,HIOS,5,3/19/2014 7:06,30045,86-0274899,1/1/2014,12/31/2014,30045AZ0010012,Rating Area 5,No Preference,54,72.36,,,,,,,,,4970
2014,AZ,30045,HIOS,5,3/19/2014 7:06,30045,86-0274899,1/1/2014,12/31/2014,30045AZ0010012,Rating Area 5,No Preference,55,72.36,,,,,,,,,4971
2014,AZ,30045,HIOS,5,3/19/2014 7:06,30045,86-0274899,1/1/2014,12/31/2014,30045AZ0010012,Rating Area 5,No Preference,56,72.36,,,,,,,,,4972
2014,AZ,30045,HIOS,5,3/19/2014 7:06,30045,86-0274899,1/1/2014,12/31/2014,30045AZ0010012,Rating Area 5,No Preference,57,72.36,,,,,,,,,4973
2014,AZ,30045,HIOS,5,3/19/2014 7:06,30045,86-0274899,1/1/2014,12/31/2014,30045AZ0010012,Rating Area 5,No Preference,58,72.36,,,,,,,,,4974
2014,AZ,30045,HIOS,5,3/19/2014 7:06,30045,86-0274899,1/1/2014,12/31/2014,30045AZ0010012,Rating Area 5,No Preference,59,72.36,,,,,,,,,4975
2014,AZ,30045,HIOS,5,3/19/2014 7:06,30045,86-0274899,1/1/2014,12/31/2014,30045AZ0010012,Rating Area 5,No Preference,60,72.36,,,,,,,,,4976
2014,AZ,30045,HIOS,5,3/19/2014 7:06,30045,86-0274899,1/1/2014,12/31/2014,30045AZ0010012,Rating Area 5,No Preference,61,72.36,,,,,,,,,4977
2014,AZ,30045,HIOS,5,3/19/2014 7:06,30045,86-0274899,1/1/2014,12/31/2014,30045AZ0010012,Rating Area 5,No Preference,62,72.36,,,,,,,,,4978
2014,AZ,30045,HIOS,5,3/19/2014 7:06,30045,86-0274899,1/1/2014,12/31/2014,30045AZ0010012,Rating Area 5,No Preference,63,72.36,,,,,,,,,4979
2014,AZ,30045,HIOS,5,3/19/2014 7:06,30045,86-0274899,1/1/2014,12/31/2014,30045AZ0010012,Rating Area 5,No Preference,64,72.36,,,,,,,,,4980
2014,AZ,30045,HIOS,5,3/19/2014 7:06,30045,86-0274899,1/1/2014,12/31/2014,30045AZ0020001,Rating Area 5,No Preference,21,32.97,,,,,,,,,4983
2014,AZ,30045,HIOS,5,3/19/2014 7:06,30045,86-0274899,1/1/2014,12/31/2014,30045AZ0020001,Rating Area 5,No Preference,22,32.97,,,,,,,,,4984
2014,AZ,30045,HIOS,5,3/19/2014 7:06,30045,86-0274899,1/1/2014,12/31/2014,30045AZ0020001,Rating Area 5,No Preference,23,32.97,,,,,,,,,4985
2014,AZ,30045,HIOS,5,3/19/2014 7:06,30045,86-0274899,1/1/2014,12/31/2014,30045AZ0020001,Rating Area 5,No Preference,24,32.97,,,,,,,,,4986
2014,AZ,30045,HIOS,5,3/19/2014 7:06,30045,86-0274899,1/1/2014,12/31/2014,30045AZ0020001,Rating Area 5,No Preference,25,32.97,,,,,,,,,4987
2014,AZ,30045,HIOS,5,3/19/2014 7:06,30045,86-0274899,1/1/2014,12/31/2014,30045AZ0020001,Rating Area 5,No Preference,26,32.97,,,,,,,,,4988
2014,AZ,30045,HIOS,5,3/19/2014 7:06,30045,86-0274899,1/1/2014,12/31/2014,30045AZ0020001,Rating Area 5,No Preference,27,32.97,,,,,,,,,4989
2014,AZ,30045,HIOS,5,3/19/2014 7:06,30045,86-0274899,1/1/2014,12/31/2014,30045AZ0020001,Rating Area 5,No Preference,28,32.97,,,,,,,,,4990
2014,AZ,30045,HIOS,5,3/19/2014 7:06,30045,86-0274899,1/1/2014,12/31/2014,30045AZ0020001,Rating Area 5,No Preference,29,32.97,,,,,,,,,4991
2014,AZ,30045,HIOS,5,3/19/2014 7:06,30045,86-0274899,1/1/2014,12/31/2014,30045AZ0020001,Rating Area 5,No Preference,30,32.97,,,,,,,,,4992
2014,AZ,30045,HIOS,5,3/19/2014 7:06,30045,86-0274899,1/1/2014,12/31/2014,30045AZ0020001,Rating Area 5,No Preference,31,32.97,,,,,,,,,4993
2014,AZ,30045,HIOS,5,3/19/2014 7:06,30045,86-0274899,1/1/2014,12/31/2014,30045AZ0020001,Rating Area 5,No Preference,32,32.97,,,,,,,,,4994
2014,AZ,30045,HIOS,5,3/19/2014 7:06,30045,86-0274899,1/1/2014,12/31/2014,30045AZ0020001,Rating Area 5,No Preference,33,32.97,,,,,,,,,4995
2014,AZ,30045,HIOS,5,3/19/2014 7:06,30045,86-0274899,1/1/2014,12/31/2014,30045AZ0020001,Rating Area 5,No Preference,34,32.97,,,,,,,,,4996
2014,AZ,30045,HIOS,5,3/19/2014 7:06,30045,86-0274899,1/1/2014,12/31/2014,30045AZ0020001,Rating Area 5,No Preference,35,32.97,,,,,,,,,4997
2014,AZ,30045,HIOS,5,3/19/2014 7:06,30045,86-0274899,1/1/2014,12/31/2014,30045AZ0020001,Rating Area 5,No Preference,36,32.97,,,,,,,,,4998
2014,AZ,30045,HIOS,5,3/19/2014 7:06,30045,86-0274899,1/1/2014,12/31/2014,30045AZ0020001,Rating Area 5,No Preference,37,32.97,,,,,,,,,4999
2014,AZ,30045,HIOS,5,3/19/2014 7:06,30045,86-0274899,1/1/2014,12/31/2014,30045AZ0020001,Rating Area 5,No Preference,38,32.97,,,,,,,,,5000
2014,AZ,30045,HIOS,5,3/19/2014 7:06,30045,86-0274899,1/1/2014,12/31/2014,30045AZ0020001,Rating Area 5,No Preference,39,32.97,,,,,,,,,5001
2014,AZ,30045,HIOS,5,3/19/2014 7:06,30045,86-0274899,1/1/2014,12/31/2014,30045AZ0020001,Rating Area 5,No Preference,40,32.97,,,,,,,,,5002
2014,AZ,30045,HIOS,5,3/19/2014 7:06,30045,86-0274899,1/1/2014,12/31/2014,30045AZ0020001,Rating Area 5,No Preference,41,32.97,,,,,,,,,5003
2014,AZ,30045,HIOS,5,3/19/2014 7:06,30045,86-0274899,1/1/2014,12/31/2014,30045AZ0020001,Rating Area 5,No Preference,42,32.97,,,,,,,,,5004
2014,AZ,30045,HIOS,5,3/19/2014 7:06,30045,86-0274899,1/1/2014,12/31/2014,30045AZ0020001,Rating Area 5,No Preference,43,32.97,,,,,,,,,5005
2014,AZ,30045,HIOS,5,3/19/2014 7:06,30045,86-0274899,1/1/2014,12/31/2014,30045AZ0020001,Rating Area 5,No Preference,44,32.97,,,,,,,,,5006
2014,AZ,30045,HIOS,5,3/19/2014 7:06,30045,86-0274899,1/1/2014,12/31/2014,30045AZ0020001,Rating Area 5,No Preference,45,32.97,,,,,,,,,5007
2014,AZ,30045,HIOS,5,3/19/2014 7:06,30045,86-0274899,1/1/2014,12/31/2014,30045AZ0020001,Rating Area 5,No Preference,46,32.97,,,,,,,,,5008
2014,AZ,30045,HIOS,5,3/19/2014 7:06,30045,86-0274899,1/1/2014,12/31/2014,30045AZ0020001,Rating Area 5,No Preference,47,32.97,,,,,,,,,5009
2014,AZ,30045,HIOS,5,3/19/2014 7:06,30045,86-0274899,1/1/2014,12/31/2014,30045AZ0020001,Rating Area 5,No Preference,48,32.97,,,,,,,,,5010
2014,AZ,30045,HIOS,5,3/19/2014 7:06,30045,86-0274899,1/1/2014,12/31/2014,30045AZ0020001,Rating Area 5,No Preference,49,32.97,,,,,,,,,5011
2014,AZ,30045,HIOS,5,3/19/2014 7:06,30045,86-0274899,1/1/2014,12/31/2014,30045AZ0020001,Rating Area 5,No Preference,50,32.97,,,,,,,,,5012
2014,AZ,30045,HIOS,5,3/19/2014 7:06,30045,86-0274899,1/1/2014,12/31/2014,30045AZ0020001,Rating Area 5,No Preference,51,32.97,,,,,,,,,5013
2014,AZ,30045,HIOS,5,3/19/2014 7:06,30045,86-0274899,1/1/2014,12/31/2014,30045AZ0020001,Rating Area 5,No Preference,52,32.97,,,,,,,,,5014
2014,AZ,30045,HIOS,5,3/19/2014 7:06,30045,86-0274899,1/1/2014,12/31/2014,30045AZ0020001,Rating Area 5,No Preference,53,32.97,,,,,,,,,5015
2014,AZ,30045,HIOS,5,3/19/2014 7:06,30045,86-0274899,1/1/2014,12/31/2014,30045AZ0020001,Rating Area 5,No Preference,54,32.97,,,,,,,,,5016
2014,AZ,30045,HIOS,5,3/19/2014 7:06,30045,86-0274899,1/1/2014,12/31/2014,30045AZ0020001,Rating Area 5,No Preference,55,32.97,,,,,,,,,5017
2014,AZ,30045,HIOS,5,3/19/2014 7:06,30045,86-0274899,1/1/2014,12/31/2014,30045AZ0020001,Rating Area 5,No Preference,56,32.97,,,,,,,,,5018
2014,AZ,30045,HIOS,5,3/19/2014 7:06,30045,86-0274899,1/1/2014,12/31/2014,30045AZ0020001,Rating Area 5,No Preference,57,32.97,,,,,,,,,5019
2014,AZ,30045,HIOS,5,3/19/2014 7:06,30045,86-0274899,1/1/2014,12/31/2014,30045AZ0020001,Rating Area 5,No Preference,58,32.97,,,,,,,,,5020
2014,AZ,30045,HIOS,5,3/19/2014 7:06,30045,86-0274899,1/1/2014,12/31/2014,30045AZ0020001,Rating Area 5,No Preference,59,32.97,,,,,,,,,5021
2014,AZ,30045,HIOS,5,3/19/2014 7:06,30045,86-0274899,1/1/2014,12/31/2014,30045AZ0020001,Rating Area 5,No Preference,60,32.97,,,,,,,,,5022
2014,AZ,30045,HIOS,5,3/19/2014 7:06,30045,86-0274899,1/1/2014,12/31/2014,30045AZ0020001,Rating Area 5,No Preference,61,32.97,,,,,,,,,5023
2014,AZ,30045,HIOS,5,3/19/2014 7:06,30045,86-0274899,1/1/2014,12/31/2014,30045AZ0020001,Rating Area 5,No Preference,62,32.97,,,,,,,,,5024
2014,AZ,30045,HIOS,5,3/19/2014 7:06,30045,86-0274899,1/1/2014,12/31/2014,30045AZ0020001,Rating Area 5,No Preference,63,32.97,,,,,,,,,5025
2014,AZ,30045,HIOS,5,3/19/2014 7:06,30045,86-0274899,1/1/2014,12/31/2014,30045AZ0020001,Rating Area 5,No Preference,64,32.97,,,,,,,,,5026
2014,AZ,30045,HIOS,5,3/19/2014 7:06,30045,86-0274899,1/1/2014,12/31/2014,30045AZ0020002,Rating Area 5,No Preference,21,40.61,,,,,,,,,5029
2014,AZ,30045,HIOS,5,3/19/2014 7:06,30045,86-0274899,1/1/2014,12/31/2014,30045AZ0020002,Rating Area 5,No Preference,22,40.61,,,,,,,,,5030
2014,AZ,30045,HIOS,5,3/19/2014 7:06,30045,86-0274899,1/1/2014,12/31/2014,30045AZ0020002,Rating Area 5,No Preference,23,40.61,,,,,,,,,5031
2014,AZ,30045,HIOS,5,3/19/2014 7:06,30045,86-0274899,1/1/2014,12/31/2014,30045AZ0020002,Rating Area 5,No Preference,24,40.61,,,,,,,,,5032
2014,AZ,30045,HIOS,5,3/19/2014 7:06,30045,86-0274899,1/1/2014,12/31/2014,30045AZ0020002,Rating Area 5,No Preference,25,40.61,,,,,,,,,5033
2014,AZ,30045,HIOS,5,3/19/2014 7:06,30045,86-0274899,1/1/2014,12/31/2014,30045AZ0020002,Rating Area 5,No Preference,26,40.61,,,,,,,,,5034
2014,AZ,30045,HIOS,5,3/19/2014 7:06,30045,86-0274899,1/1/2014,12/31/2014,30045AZ0020002,Rating Area 5,No Preference,27,40.61,,,,,,,,,5035
2014,AZ,30045,HIOS,5,3/19/2014 7:06,30045,86-0274899,1/1/2014,12/31/2014,30045AZ0020002,Rating Area 5,No Preference,28,40.61,,,,,,,,,5036
2014,AZ,30045,HIOS,5,3/19/2014 7:06,30045,86-0274899,1/1/2014,12/31/2014,30045AZ0020002,Rating Area 5,No Preference,29,40.61,,,,,,,,,5037
2014,AZ,30045,HIOS,5,3/19/2014 7:06,30045,86-0274899,1/1/2014,12/31/2014,30045AZ0020002,Rating Area 5,No Preference,30,40.61,,,,,,,,,5038
2014,AZ,30045,HIOS,5,3/19/2014 7:06,30045,86-0274899,1/1/2014,12/31/2014,30045AZ0020002,Rating Area 5,No Preference,31,40.61,,,,,,,,,5039
2014,AZ,30045,HIOS,5,3/19/2014 7:06,30045,86-0274899,1/1/2014,12/31/2014,30045AZ0020002,Rating Area 5,No Preference,32,40.61,,,,,,,,,5040
2014,AZ,30045,HIOS,5,3/19/2014 7:06,30045,86-0274899,1/1/2014,12/31/2014,30045AZ0020002,Rating Area 5,No Preference,33,40.61,,,,,,,,,5041
2014,AZ,30045,HIOS,5,3/19/2014 7:06,30045,86-0274899,1/1/2014,12/31/2014,30045AZ0020002,Rating Area 5,No Preference,34,40.61,,,,,,,,,5042
2014,AZ,30045,HIOS,5,3/19/2014 7:06,30045,86-0274899,1/1/2014,12/31/2014,30045AZ0020002,Rating Area 5,No Preference,35,40.61,,,,,,,,,5043
2014,AZ,30045,HIOS,5,3/19/2014 7:06,30045,86-0274899,1/1/2014,12/31/2014,30045AZ0020002,Rating Area 5,No Preference,36,40.61,,,,,,,,,5044
2014,AZ,30045,HIOS,5,3/19/2014 7:06,30045,86-0274899,1/1/2014,12/31/2014,30045AZ0020002,Rating Area 5,No Preference,37,40.61,,,,,,,,,5045
2014,AZ,30045,HIOS,5,3/19/2014 7:06,30045,86-0274899,1/1/2014,12/31/2014,30045AZ0020002,Rating Area 5,No Preference,38,40.61,,,,,,,,,5046
2014,AZ,30045,HIOS,5,3/19/2014 7:06,30045,86-0274899,1/1/2014,12/31/2014,30045AZ0020002,Rating Area 5,No Preference,39,40.61,,,,,,,,,5047
2014,AZ,30045,HIOS,5,3/19/2014 7:06,30045,86-0274899,1/1/2014,12/31/2014,30045AZ0020002,Rating Area 5,No Preference,40,40.61,,,,,,,,,5048
2014,AZ,30045,HIOS,5,3/19/2014 7:06,30045,86-0274899,1/1/2014,12/31/2014,30045AZ0020002,Rating Area 5,No Preference,41,40.61,,,,,,,,,5049
2014,AZ,30045,HIOS,5,3/19/2014 7:06,30045,86-0274899,1/1/2014,12/31/2014,30045AZ0020002,Rating Area 5,No Preference,42,40.61,,,,,,,,,5050
2014,AZ,30045,HIOS,5,3/19/2014 7:06,30045,86-0274899,1/1/2014,12/31/2014,30045AZ0020002,Rating Area 5,No Preference,43,40.61,,,,,,,,,5051
2014,AZ,30045,HIOS,5,3/19/2014 7:06,30045,86-0274899,1/1/2014,12/31/2014,30045AZ0020002,Rating Area 5,No Preference,44,40.61,,,,,,,,,5052
2014,AZ,30045,HIOS,5,3/19/2014 7:06,30045,86-0274899,1/1/2014,12/31/2014,30045AZ0020002,Rating Area 5,No Preference,45,40.61,,,,,,,,,5053
2014,AZ,30045,HIOS,5,3/19/2014 7:06,30045,86-0274899,1/1/2014,12/31/2014,30045AZ0020002,Rating Area 5,No Preference,46,40.61,,,,,,,,,5054
2014,AZ,30045,HIOS,5,3/19/2014 7:06,30045,86-0274899,1/1/2014,12/31/2014,30045AZ0020002,Rating Area 5,No Preference,47,40.61,,,,,,,,,5055
2014,AZ,30045,HIOS,5,3/19/2014 7:06,30045,86-0274899,1/1/2014,12/31/2014,30045AZ0020002,Rating Area 5,No Preference,48,40.61,,,,,,,,,5056
2014,AZ,30045,HIOS,5,3/19/2014 7:06,30045,86-0274899,1/1/2014,12/31/2014,30045AZ0020002,Rating Area 5,No Preference,49,40.61,,,,,,,,,5057
2014,AZ,30045,HIOS,5,3/19/2014 7:06,30045,86-0274899,1/1/2014,12/31/2014,30045AZ0020002,Rating Area 5,No Preference,50,40.61,,,,,,,,,5058
2014,AZ,30045,HIOS,5,3/19/2014 7:06,30045,86-0274899,1/1/2014,12/31/2014,30045AZ0020002,Rating Area 5,No Preference,51,40.61,,,,,,,,,5059
2014,AZ,30045,HIOS,5,3/19/2014 7:06,30045,86-0274899,1/1/2014,12/31/2014,30045AZ0020002,Rating Area 5,No Preference,52,40.61,,,,,,,,,5060
2014,AZ,30045,HIOS,5,3/19/2014 7:06,30045,86-0274899,1/1/2014,12/31/2014,30045AZ0020002,Rating Area 5,No Preference,53,40.61,,,,,,,,,5061
2014,AZ,30045,HIOS,5,3/19/2014 7:06,30045,86-0274899,1/1/2014,12/31/2014,30045AZ0020002,Rating Area 5,No Preference,54,40.61,,,,,,,,,5062
2014,AZ,30045,HIOS,5,3/19/2014 7:06,30045,86-0274899,1/1/2014,12/31/2014,30045AZ0020002,Rating Area 5,No Preference,55,40.61,,,,,,,,,5063
2014,AZ,30045,HIOS,5,3/19/2014 7:06,30045,86-0274899,1/1/2014,12/31/2014,30045AZ0020002,Rating Area 5,No Preference,56,40.61,,,,,,,,,5064
2014,AZ,30045,HIOS,5,3/19/2014 7:06,30045,86-0274899,1/1/2014,12/31/2014,30045AZ0020002,Rating Area 5,No Preference,57,40.61,,,,,,,,,5065
2014,AZ,30045,HIOS,5,3/19/2014 7:06,30045,86-0274899,1/1/2014,12/31/2014,30045AZ0020002,Rating Area 5,No Preference,58,40.61,,,,,,,,,5066
2014,AZ,30045,HIOS,5,3/19/2014 7:06,30045,86-0274899,1/1/2014,12/31/2014,30045AZ0020002,Rating Area 5,No Preference,59,40.61,,,,,,,,,5067
2014,AZ,30045,HIOS,5,3/19/2014 7:06,30045,86-0274899,1/1/2014,12/31/2014,30045AZ0020002,Rating Area 5,No Preference,60,40.61,,,,,,,,,5068
2014,AZ,30045,HIOS,5,3/19/2014 7:06,30045,86-0274899,1/1/2014,12/31/2014,30045AZ0020002,Rating Area 5,No Preference,61,40.61,,,,,,,,,5069
2014,AZ,30045,HIOS,5,3/19/2014 7:06,30045,86-0274899,1/1/2014,12/31/2014,30045AZ0020002,Rating Area 5,No Preference,62,40.61,,,,,,,,,5070
2014,AZ,30045,HIOS,5,3/19/2014 7:06,30045,86-0274899,1/1/2014,12/31/2014,30045AZ0020002,Rating Area 5,No Preference,63,40.61,,,,,,,,,5071
2014,AZ,30045,HIOS,5,3/19/2014 7:06,30045,86-0274899,1/1/2014,12/31/2014,30045AZ0020002,Rating Area 5,No Preference,64,40.61,,,,,,,,,5072
2014,AZ,30045,HIOS,5,3/19/2014 7:06,30045,86-0274899,1/1/2014,12/31/2014,30045AZ0020003,Rating Area 5,No Preference,21,26.84,,,,,,,,,5075
2014,AZ,30045,HIOS,5,3/19/2014 7:06,30045,86-0274899,1/1/2014,12/31/2014,30045AZ0020003,Rating Area 5,No Preference,22,26.84,,,,,,,,,5076
2014,AZ,30045,HIOS,5,3/19/2014 7:06,30045,86-0274899,1/1/2014,12/31/2014,30045AZ0020003,Rating Area 5,No Preference,23,26.84,,,,,,,,,5077
2014,AZ,30045,HIOS,5,3/19/2014 7:06,30045,86-0274899,1/1/2014,12/31/2014,30045AZ0020003,Rating Area 5,No Preference,24,26.84,,,,,,,,,5078
2014,AZ,30045,HIOS,5,3/19/2014 7:06,30045,86-0274899,1/1/2014,12/31/2014,30045AZ0020003,Rating Area 5,No Preference,25,26.84,,,,,,,,,5079
2014,AZ,30045,HIOS,5,3/19/2014 7:06,30045,86-0274899,1/1/2014,12/31/2014,30045AZ0020003,Rating Area 5,No Preference,26,26.84,,,,,,,,,5080
2014,AZ,30045,HIOS,5,3/19/2014 7:06,30045,86-0274899,1/1/2014,12/31/2014,30045AZ0020003,Rating Area 5,No Preference,27,26.84,,,,,,,,,5081
2014,AZ,30045,HIOS,5,3/19/2014 7:06,30045,86-0274899,1/1/2014,12/31/2014,30045AZ0020003,Rating Area 5,No Preference,28,26.84,,,,,,,,,5082
2014,AZ,30045,HIOS,5,3/19/2014 7:06,30045,86-0274899,1/1/2014,12/31/2014,30045AZ0020003,Rating Area 5,No Preference,29,26.84,,,,,,,,,5083
2014,AZ,30045,HIOS,5,3/19/2014 7:06,30045,86-0274899,1/1/2014,12/31/2014,30045AZ0020003,Rating Area 5,No Preference,30,26.84,,,,,,,,,5084
2014,AZ,30045,HIOS,5,3/19/2014 7:06,30045,86-0274899,1/1/2014,12/31/2014,30045AZ0020003,Rating Area 5,No Preference,31,26.84,,,,,,,,,5085
2014,AZ,30045,HIOS,5,3/19/2014 7:06,30045,86-0274899,1/1/2014,12/31/2014,30045AZ0020003,Rating Area 5,No Preference,32,26.84,,,,,,,,,5086
2014,AZ,30045,HIOS,5,3/19/2014 7:06,30045,86-0274899,1/1/2014,12/31/2014,30045AZ0020003,Rating Area 5,No Preference,33,26.84,,,,,,,,,5087
2014,AZ,30045,HIOS,5,3/19/2014 7:06,30045,86-0274899,1/1/2014,12/31/2014,30045AZ0020003,Rating Area 5,No Preference,34,26.84,,,,,,,,,5088
2014,AZ,30045,HIOS,5,3/19/2014 7:06,30045,86-0274899,1/1/2014,12/31/2014,30045AZ0020003,Rating Area 5,No Preference,35,33.9,,,,,,,,,5089
2014,AZ,30045,HIOS,5,3/19/2014 7:06,30045,86-0274899,1/1/2014,12/31/2014,30045AZ0020003,Rating Area 5,No Preference,36,33.9,,,,,,,,,5090
2014,AZ,30045,HIOS,5,3/19/2014 7:06,30045,86-0274899,1/1/2014,12/31/2014,30045AZ0020003,Rating Area 5,No Preference,37,33.9,,,,,,,,,5091
2014,AZ,30045,HIOS,5,3/19/2014 7:06,30045,86-0274899,1/1/2014,12/31/2014,30045AZ0020003,Rating Area 5,No Preference,38,33.9,,,,,,,,,5092
2014,AZ,30045,HIOS,5,3/19/2014 7:06,30045,86-0274899,1/1/2014,12/31/2014,30045AZ0020003,Rating Area 5,No Preference,39,33.9,,,,,,,,,5093
2014,AZ,30045,HIOS,5,3/19/2014 7:06,30045,86-0274899,1/1/2014,12/31/2014,30045AZ0020003,Rating Area 5,No Preference,40,33.9,,,,,,,,,5094
2014,AZ,30045,HIOS,5,3/19/2014 7:06,30045,86-0274899,1/1/2014,12/31/2014,30045AZ0020003,Rating Area 5,No Preference,41,33.9,,,,,,,,,5095
2014,AZ,30045,HIOS,5,3/19/2014 7:06,30045,86-0274899,1/1/2014,12/31/2014,30045AZ0020003,Rating Area 5,No Preference,42,33.9,,,,,,,,,5096
